smiles,log_er
COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,0.755720737
CCN(C(C)=O)c1ccc(C)cc1C(=O)O,-0.063427454
CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,-0.313987742
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,-0.322065913
CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,0.611798829
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,0.169785581
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,-0.221277432
COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,1.720133413
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,0.586986538
CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.958396411
CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.67383843
OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,0.056133487
CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1,1.088930526
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.910677719
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.911396248
O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,0.320930369
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,-0.22431506
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,0.672983954
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,0.042153514
Cc1cccn(Cc2cccc(C#N)c2)c1=O,-0.16137005
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,0.549663428
CC(C)(O)C(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,1.186759149
CN(Cc1c(F)cccc1Cl)C(=O)c1ccc(-n2ccnc2)nc1,-0.20429509
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,0.002242958
O=C(Nc1nncs1)c1cccnc1,0.015781764
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,2.105542202
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,0.463536505
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,0.122416298
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.174297192
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,-0.264988913
CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,1.045831238
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.857173854
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,0.001959324
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,0.79508038
O=C(NC1CC1)c1cccnc1Oc1ccccc1,-0.227572157
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,-0.224662894
NC(=O)Cn1ccc(-c2ccccc2)n1,-0.101364107
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,0.164345342
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,-0.326775766
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,1.571721154
O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,-0.132583589
COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1,-0.234128823
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,-0.25685021
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,0.643362482
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,-0.210450577
CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,0.084108023
COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,-0.315386086
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,-0.226993894
Cn1cnnc1CNc1ccccc1C#N,0.659309751
O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1,0.845079437
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,-0.212563838
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,1.44974353
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,0.476979096
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,0.816480119
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,1.447543942
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,0.61390321
COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,0.133088451
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,-0.899173857
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,1.397408894
CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,1.774739359
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,0.180133765
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,1.522262379
Cc1cccc(Oc2cc(CN)ccn2)c1C,-0.353875525
CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,-0.110139589
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,-0.08728967
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,0.236202515
CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,0.7983468
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,0.634702554
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,0.196711092
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,-0.194782679
Nc1ccc(Oc2ccccc2F)nc1,-0.275843186
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.682981334
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,0.186812119
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,1.431363764
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,0.732752577
O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,0.765837021
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,1.216794513
CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,-0.070580205
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,0.195034772
O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,0.172021144
COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1,-0.183853574
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,0.977648796
COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,-0.331867817
Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,0.338359307
COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,0.42798745
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,1.319753652
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,-0.139668825
Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,-0.340174632
Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,-0.278212067
CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,-0.081098938
CCN(Cc1ccccc1)C(=O)c1cccnc1N,-0.187283487
CCCNC(=O)c1ccnc(N(C)C)c1,-0.21058581
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,-0.181113798
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.073002787
CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.151528389
Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,-0.254035992
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.385358042
COc1ccccc1C(=O)Nc1cccc(C#N)c1,-0.609667263
CO[C@H]1COCCN(C(=O)c2cccnc2)C1,0.077755842
Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,0.405408249
CC(C)c1nnc(NCc2ccn(C)c2)o1,-0.114863151
COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,0.170311364
CC(C)N1CCC(O)(c2ccccc2F)CC1,-0.270073004
CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,1.285808592
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,1.749252026
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,1.69019608
Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,-0.254620039
O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1,0.790034452
COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,1.662291199
CC(C)(C(=O)NCc1ccccn1)c1ccccc1,-0.133202618
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,-0.242495993
CC(C(=O)N1CCc2sccc2C1)N1CCCN(c2ccccc2C#N)CC1,-0.059772517
COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,0.345550205
CC(C)CN1C(=O)C(=O)N(Cc2ccccn2)C1=O,-0.076945063
CON(C)C(=O)CCc1c(C)nn(C)c1C,0.123270222
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,-0.277985961
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,0.761776726
COc1ccc(C)cc1-c1cccnc1O,0.032510123
N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,-0.277406726
Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1,0.466601482
O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,-0.095768156
COc1ccc(C)cc1-n1ccc(C(=O)NC(C)C)n1,-0.263596755
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,1.934414346
CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1,-0.17045294
COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,0.171566881
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,0.52079863
CN(C)C(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1,-0.032901257
Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,-0.182256584
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,0.290552817
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,1.131370042
Cc1ccc(C)c(S(=O)(=O)N2CCCN(CCn3cccn3)CC2)c1,0.057701117
CCOCC(=O)N1CCC2(CCc3ccccc3O2)CC1,-0.135734794
CCNC(=O)N1CCC2(CCc3ccccc3O2)CC1,-0.132461438
CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,-0.871824053
CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,-0.050001327
Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,-0.111983709
Cc1ccccc1-n1nc(C(C)(C)C)cc1N,-0.216533336
COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,0.846611174
Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,0.42737916
O=C(NCc1nncn1-c1ccccc1)C1CCCC1,1.318731099
Cc1nccn1CCCN1C(=O)SC(C)(C)C1=O,0.400132138
Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1,1.602916122
Cc1ccc(C)c2c(O)cc(CN3CC(c4ccccn4)C3)nc12,0.623052015
COCc1nc(-c2cc(F)ccc2F)c(C)s1,-0.165145088
Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,-0.319064179
N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1,-0.348756208
Cc1cccn(Cc2ccccc2F)c1=O,-0.197575611
N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2,0.063072071
CN(Cc1ccccn1)c1nc2ccccc2o1,-0.14384076
O=C(NCC#CCN1CCc2ccccc2C1)NCc1ccc(F)cc1,0.602443678
COc1ccc(CNc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1,0.384412452
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,-0.298486671
CCCCN(C)C(=O)Nc1cc(C)ccn1,-0.252110262
CC(C)(C)C(=O)N1CCC(NS(C)(=O)=O)CC1,0.276113023
CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,0.888183217
Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,0.198800888
c1ccc(CCc2n[nH]c(-c3cccc4cnccc34)n2)cc1,0.036594398
COc1cc2cc(N)c(C3CCN(C(=O)C(C)(C)C)CC3)nc2cc1OC,0.76342456
Nc1nncc(-c2ccccc2OC(F)F)n1,-0.149584138
Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,-0.0971457
O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1,-0.244377962
CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,-0.082956715
CNC(=O)Cn1ccc2cc(OC)ccc21,-0.177851664
C#CCNC(=O)c1cc(C(C)C)nn1CC,-0.067999286
Cc1cccc2sc(NC(=O)C(C)(C)C)nc12,-0.453662568
Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,-0.258853819
Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1,0.28731198
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1,-0.204915725
Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,0.833956602
COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC,-0.174810933
CC(=O)N1CCC(C(=O)Nc2nccs2)(c2ccccc2)CC1,1.594990506
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,-0.078869854
O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,-0.161329885
c1ccc(Cc2nnc(NC3CCOCC3)s2)cc1,0.091033575
Cc1ccc(CCNC(=O)c2ccncc2)o1,-0.152038581
CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1,1.020657691
O=C(CCc1cc2ccccc2o1)N1CCN(c2cnccn2)CC1,-0.201650351
COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1,0.827992641
CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,-0.263313263
CCn1cc(NC(=O)c2ccccc2C)cn1,-0.22665398
CC(C)[C@H](Nc1ncc(Cl)cn1)C(=O)N1CCCC1,0.032113569
COc1ccccc1-c1nn(-c2ccccc2)cc1CO,-0.3784994
CCc1nc(CN2C(=O)COc3ccc(F)cc32)cs1,-0.162685448
CC(=O)NCCCOc1ccc(CN2C[C@H](O)[C@@H](Oc3cccc(C)c3)C2)cc1,1.493918028
Fc1ccc(-n2nc(C3CCOCC3)nc2-c2cn[nH]c2)c(F)c1,1.292186407
CC(C)(C)c1nc(Cn2nnc3ccccc3c2=O)no1,-0.167227077
O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,-0.23002594
COc1ccc(NC(=O)C(C)N2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,-0.013573742
Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O,0.919097519
CS(=O)(=O)N1CC(c2n[nH]c3ncccc23)C1,0.14833646
CN1C(=O)COc2ccc(NC(=O)CCN3C(=O)COc4ccc(Cl)cc43)cc21,0.968937645
N=C(N)N/N=C/c1c(Cl)cccc1Cl,-0.264924697
CCOC(=O)Cc1c(C)[nH]c2c(-c3ccccc3)cnn2c1=O,1.254105924
O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,0.612130045
c1cc2cc[nH]c2c(CC2CN(C3CCCC3)C2)n1,0.505965058
COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,-0.225720619
Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,-0.214508692
N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,1.126957557
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCCO4,0.587792254
CC(C)(C)c1ccc(=O)n(CC2CN(CC3(O)CCCC3)C2)n1,1.273530626
Cc1nnc(NCc2cccnc2)c2ccccc12,0.815470966
Cc1c(C)n(Cc2ccccc2)c2ncnc(N)c12,-0.216783624
CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O,1.414582997
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2,0.073520691
CN1CCC(NC(=O)COc2ccc(C#N)cc2)CC1,0.386546103
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,1.536782223
O=C(NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1)N1CCC1,-0.145249698
CNC(=O)c1cccc(Cn2nnc(-c3ccccc3Cl)n2)c1,0.96991259
CN(C(=O)c1cncc(F)c1)c1cccc2ncccc12,0.4377512
COc1ccc(-c2cn3c4ccccc4nc3n2CCO)cc1,-0.410040804
Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,-0.037187543
O=C(NCCc1ccccc1)c1cnccn1,-0.216967101
CN(C)C(=O)OCCN1CCC(c2c[nH]c3ncccc23)CC1,0.806097056
CN(Cc1ccc(Br)o1)C(=O)CN1CCCC1=O,0.426527598
Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1,1.055508581
CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,1.336132216
Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C,1.052442339
COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,-0.190430393
CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,1.643354915
COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,0.170337308
COc1ccc(C2(NCc3cccc4ncccc34)CC2)cc1,-0.315829101
CC(=O)c1ccc(OCCCCN2CCCC2)cc1,-0.048176502
CSCc1csc(NC(C)=O)n1,-0.199939732
CN(C)c1cc(CNc2ccc(C#N)cn2)ccn1,-0.158067643
CC(C)(C)n1ncc(C(=O)N2CCCn3ncnc32)c1C(F)(F)F,-0.012677996
c1cnc(-n2cccn2)c(CNC2CCCC2)c1,-0.021928011
CCc1nnc(Oc2cccnc2)c(C#N)c1CC,-0.107510911
O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,0.325002853
Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,-0.183312397
COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,-0.121969137
Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,-0.407438742
CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,-0.070332162
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1.CS(=O)(=O)O,1.788301402
CC(C)(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21,-0.237105736
O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1,0.645801453
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,0.330643862
CC(=O)Nc1cc(CCC2CCNCC2)ccn1,0.383821512
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,0.245027856
CC(C)(C)NC(=O)Cn1nc(C(c2ccccc2)c2ccccc2)oc1=O,0.609120937
Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,-0.229703444
CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,0.802603901
O=C(c1ccccc1)N1CCN2C(=O)N(Cc3ccccc3)C(=O)[C@H]2C1,0.18139049
CCc1cc(N(C)Cc2ccc(N)nc2)nc(C)n1,0.298174618
CCC1(O)CN(c2ncccc2C#N)C1,-0.281311251
O=C1CC[C@H](O)[C@@H](c2cccc(Cl)c2)N1Cc1ccccc1,0.578483731
CC(C)(C)C(=O)Nc1nnc(Cc2ccccc2)s1,0.076743253
Cn1c(=O)n(C2CCCC2)c(=O)c2c(F)cccc21,-0.161110091
Cc1noc2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,-0.291178559
Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2,0.39060979
Cc1ccc(CNC(=O)c2cccnc2)n1C,-0.17367602
CN1CCc2nc(NC(=O)c3cncn3-c3ccccc3)sc2C1,1.306726149
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,0.182419514
C=CCn1cnc2c(Cl)cc(-c3ccc(C(=O)NC4CC4)o3)cc21,0.706522052
CCN1C(=O)CC[C@H](C(=O)N2CCc3cc(F)cc(C)c3C2)[C@H]1c1ccncc1,1.71058657
FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,-0.22885435
COc1ccccc1CC(=O)NC1CCN(C)CC1,0.787828913
CC(=O)N(c1ccc(C)cc1)c1nc(Cn2ccnc2)cs1,0.458426084
Fc1ccccc1CNc1nc(-c2ccccc2)no1,-0.218367089
CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1,1.338279842
CNC(=O)c1cccc(Oc2ncnc3c2CN(C)CC3)c1,1.283347211
N#Cc1ccccc1N1CCC(N)CC1,-0.250394836
N#Cc1ccc(Cn2cncn2)c(F)c1,-0.15703927
Fc1cccc(Cl)c1CNCCc1c[nH]c2ccccc12,-0.33989325
Cn1cnnc1CCn1ccnc1-c1cc2ccccc2s1,2.12642685
Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cn1,1.36590355
CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,-0.291623401
COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,-0.075302165
CCc1nc(NC(=O)c2ccccc2F)sc1C,-0.634244895
Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,-0.067218066
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1cccc(F)c1,-0.099249078
O=C(O)c1ccccc1-c1ccc(CN2CCCCC2)cc1,0.619804985
O=C(CCc1ccco1)Nc1ccccc1OC(F)F,-0.273163374
Cn1cc(C(=O)NCCc2c[nH]c3ccccc23)c(-c2cccnc2)n1,1.461941301
CCCN1CCCN(c2ncccc2C#N)CC1,-0.37693041
CSCc1c(C(=O)NC(C)C)oc2ccccc12,-0.196653751
Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,0.111837627
CCOc1ccccc1CNCCc1c[nH]c2ccccc12,0.524248505
COc1cc(CNCCN2CCOCC2)cc(Cl)c1OCc1ccccc1,0.287620321
O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,0.715391418
Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1,0.232412679
Cc1ccc(-n2ccnc2-c2ccoc2)c2cccnc12,-0.024086312
O=C(c1cnc(-c2ccccc2)s1)N1CCOC2(CCCC2)C1,-0.236323332
Clc1ccccc1CNCc1ccc2c(c1)OCCO2,-0.35373457
Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,0.093480081
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,1.188176001
COc1ccc(NC(=O)CN2CCC(c3cc(-c4cnc(N)nc4)cc(C)n3)CC2)cc1,0.706126106
Cc1ccc(C(=O)Nc2ccccc2C(C)(C)C)cn1,-0.157461406
c1ccc(-c2nsc(N3CCCN(c4nccs4)CC3)n2)cc1,-0.182993571
Cc1nc(N)c2c(C(F)(F)F)cc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)nc2n1,1.455032462
CCCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.143038809
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1,0.665029798
CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F,-0.147187086
O=C(CCc1ccc2c(c1)OCO2)Nc1cccc2cnccc12,0.005964492
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(Cc3ccccc3)cccc12,-0.327645342
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,1.293835589
COc1ccc(CCC(=O)N2CCN(C(=O)c3cc4n(n3)CCCC4)CC2)cc1,0.773781223
Cc1ccc(-n2c(S)nnc2-c2ccc(O)cc2)c(C)c1,1.539089813
N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,0.075958307
O=C1CN(C(=O)c2ccc(F)cc2)CCN1,0.355665263
CN(CC(=O)NC1(C#N)CCCC1)c1ccccc1,-0.03454929
CCOc1ccc(CC(=O)NCCn2cccnc2=O)cc1,1.25635307
Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1,-0.218198202
COc1c(N)ncnc1N1CCCC(C)(C)CC1,-0.039929044
COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,-0.64410218
Cc1nccc(C2(C)CCN(CC(N)=O)CC2)n1,0.44955787
Cc1cc2ncn(CC(=O)NC(C)(C)C)c2cc1C,0.742860403
O=C1CCCN1c1ccc(NCc2ccccn2)nc1,0.118086518
COc1ccccc1-c1nc(C(=O)O)cs1,-0.1878426
Cc1ccc(CC(=O)Nc2nc(C)no2)cn1,0.30029677
CCCn1c(=O)n(Cc2ccc(C#N)cc2F)c2ccccc21,-0.195087144
Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1,-0.266457927
O=C(NCc1ccccn1)c1ccc(F)cc1Cl,-0.224915414
COc1ccc(CN(C)C(=O)Nc2ccccc2)cc1F,-0.174610896
Cc1ccc(-n2cc(C(=O)NCCN(C)C)nn2)cc1C,0.502703293
